tweetid,favorite,retweet,screen_name,inserted_at,https,Export,Import,U.S,US,America,Saudi Arabia,oil,refin,futures,higher,lower,record,new,euro,dollar,europe,demand,supply,tax,output,rise,fall,increa,decrea,rig,brent,wti,crude,cushing,+,-,add,down,up,drop,jump,opec,iran,iraq,libya,trump,cut,pump,soft,asia,china,petrochem,resum,shipments,Strength,Direction,Sentiment,Category,Factor,,,,
8.42816E+17,0,0,aen_texas,3/18/2017 20:12,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42816E+17,0,0,aen_texas,3/18/2017 20:12,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,0.090909091,1,2,,,,
8.42815E+17,0,0,Raff_Perf,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42815E+17,0,0,cltrdr,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42815E+17,1,0,Raff_Perf,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42815E+17,0,0,robert__gibbons,3/18/2017 20:12,0.25,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.022727273,-0.045454545,0,-2,,,,
8.42815E+17,0,0,cltrdr,3/18/2017 20:12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42814E+17,0,0,SportsbookBTC,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42814E+17,0,0,AlertTrade,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42814E+17,0,0,cltrdr,3/18/2017 20:12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42814E+17,2,1,gulf_intel,3/18/2017 20:12,0.25,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42813E+17,3,1,MarathonWealth,3/18/2017 20:12,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2.5,0.090909091,0.227272727,1,2.5,,,,
8.42813E+17,0,0,spyier1,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0.068181818,0.068181818,1,1,,,,
8.42812E+17,3,0,OilArb,3/18/2017 20:12,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42812E+17,0,0,peteroferiksson,3/18/2017 20:12,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42811E+17,28,35,chris1reuters,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42811E+17,0,0,spyier1,3/18/2017 20:12,0,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75,0.068181818,0.119318182,1,1.75,,,,
8.4281E+17,6,10,EnergyBasis,3/18/2017 20:12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.022727273,0.039772727,1,1.75,,,,
8.42809E+17,2,1,EnergyBasis,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.75,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,-0.045454545,-0.079545455,0,-1.75,,,,
8.42809E+17,2,2,EnergyBasis,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.045454545,0.079545455,1,1.75,,,,
8.42809E+17,1,1,EnergyBasis,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.75,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,-0.045454545,-0.079545455,0,-1.75,,,,
8.42809E+17,3,1,EnergyBasis,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.045454545,0.079545455,1,1.75,,,,
8.42808E+17,5,28,chris1reuters,3/18/2017 20:12,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42807E+17,5,4,Lisa_Ward1990,3/18/2017 20:12,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0.022727273,0.045454545,1,2,,,,
8.42807E+17,0,0,swingerbookcouk,3/18/2017 20:12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.113636364,0.198863636,1,1.75,,,,
8.42807E+17,1,0,ValueAnalyst1,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42807E+17,2,1,OilArb,3/18/2017 20:12,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42806E+17,0,0,genscape,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42806E+17,0,0,rick_holl,3/18/2017 20:12,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42805E+17,1,0,NicoLongShort,3/18/2017 20:12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.022727273,0.039772727,1,1.75,,,,
8.42805E+17,0,0,julia_vaingurt,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42805E+17,0,0,cltrdr,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42803E+17,0,0,ValueAnalyst1,3/18/2017 20:12,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,0.090909091,1,2,,,,
8.42803E+17,0,0,spyier1,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42803E+17,4,0,OilArb,3/18/2017 20:12,0.25,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42803E+17,0,0,PotenPartners,3/18/2017 20:12,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42803E+17,0,0,spyier1,3/18/2017 20:12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42803E+17,0,0,mscullion,3/18/2017 20:12,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42802E+17,0,0,spyier1,3/18/2017 20:12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42802E+17,0,0,CallumTurcan,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42802E+17,0,0,spyier1,3/18/2017 20:13,0,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.022727273,0.039772727,1,1.75,,,,
8.42802E+17,0,0,spyier1,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42801E+17,0,0,adamporterargus,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42801E+17,1,0,OilArb,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42801E+17,1,0,carothek,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.428E+17,0,0,spyier1,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.428E+17,0,0,spyier1,3/18/2017 20:13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.428E+17,1,0,spyier1,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.045454545,-0.045454545,0,-1,,,,
8.428E+17,0,0,ValueAnalyst1,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022727273,0.045454545,1,2,,,,
8.42798E+17,7,4,oil_street,3/18/2017 20:13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.045454545,0.079545455,1,1.75,,,,
8.42798E+17,1,0,BlackDiamondRsc,3/18/2017 20:13,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.090909091,0.159090909,1,1.75,,,,
8.42797E+17,1,0,BlackDiamondRsc,3/18/2017 20:13,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.090909091,0.159090909,1,1.75,,,,
8.42797E+17,3,6,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42795E+17,2,3,ValueAnalyst1,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,0.090909091,1,2,,,,
8.42795E+17,2,1,gs_squared,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42794E+17,0,0,julia_vaingurt,3/18/2017 20:13,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42793E+17,1,4,FuturesNewsNow,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,-0.022727273,-0.022727273,0,-1,,,,
8.42793E+17,2,8,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42793E+17,1,3,DeItaOne,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42793E+17,1,0,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42792E+17,0,0,EnergyBasis,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42792E+17,2,0,StockBoardAsset,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42791E+17,0,0,HawkMemphis,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42791E+17,0,0,ValueAnalyst1,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42791E+17,0,0,robert__gibbons,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42791E+17,2,0,Devikakrishnak,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,-0.022727273,-0.022727273,0,-1,,,,
8.42791E+17,0,0,wtwasgodthinkin,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.045454545,0.090909091,1,2,,,,
8.4279E+17,0,0,FuturesNewsNow,3/18/2017 20:13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.4279E+17,0,1,youseftv,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.4279E+17,1,3,PetroleumEcon,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.4279E+17,0,0,julia_vaingurt,3/18/2017 20:13,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.4279E+17,5,5,HermsTheWord,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42789E+17,0,0,StockBoardAsset,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42789E+17,0,0,robert__gibbons,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42788E+17,1,1,youseftv,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42788E+17,2,0,ValueAnalyst1,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,0.090909091,1,2,,,,
8.42788E+17,1,1,FuturesNewsNow,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022727273,0.045454545,1,2,,,,
8.42788E+17,2,2,StuartLWallace,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42788E+17,0,1,julia_vaingurt,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42787E+17,2,13,StuartLWallace,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42786E+17,1,0,youseftv,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42786E+17,0,1,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42786E+17,3,4,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.045454545,0.079545455,1,1.75,,,,
8.42786E+17,0,0,bnikdude,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42786E+17,31,17,StuartLWallace,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42786E+17,8,7,anasalhajji,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,-1.75,,,,
8.42786E+17,0,0,rick_holl,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.022727273,0.039772727,1,1.75,,,,
8.42786E+17,9,26,chris1reuters,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,0.090909091,1,2,,,,
